,url,text
13517,https://migri.fi/en/extended-permit-for-victim-of-employer-negligence-or-exploitation,Bring the application and the attachments with you.
13519,https://migri.fi/en/extended-permit-for-victim-of-employer-negligence-or-exploitation,Pay for your application at the service point.
13520,https://migri.fi/en/extended-permit-for-victim-of-employer-negligence-or-exploitation,"If something is missing from your application or if we need additional information from you, we will contact you."
13521,https://migri.fi/en/extended-permit-for-victim-of-employer-negligence-or-exploitation,You may legally reside in Finland during the processing of your application.
13528,https://migri.fi/en/extended-permit-for-victim-of-employer-negligence-or-exploitation,Read more about collecting your letter on the page Advice of delivery.
13536,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,You can apply for a certificate of expanded right to work if your employer has neglected their employer obligations to a significant degree or otherwise exploited you.
13537,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,The purpose of the certificate is to allow you to stop working for the employer who has neglected their obligations or exploited you and to allow you to take a new job without needing to apply for a new residence permit.
13538,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,"Once you are granted a certificate of expanded right to work, you can use it to prove that you have the right to work in Finland."
13540,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,Certificate of expanded right to work
13541,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,A certificate of expanded right to work can be issued to you if:
13542,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,If a certificate of expanded right to work is issued to you:
13543,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,How to apply for a certificate of expanded right to work
13544,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,A processing fee 65 € is charged for the application.
13545,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,Pay the processing fee before you submit the application.
13547,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,Apply for the certificate with a paper application
13548,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,Fill in an application to expand the right to work (TOD P UHKE).
13549,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,"When you fill in section 4.2, write a free-form statement in which you explain, as extensively as possible,"
13551,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,Add the necessary attachments to the application
13554,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,Send your application and attachments to the Finnish Immigration Service
13556,https://migri.fi/en/certificate-of-expanded-right-to-work-for-victim-of-employer-negligence-or-exploitation,The certificate or a decision on your application will be sent to you by post.
13557,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,Significant negligence or exploitation by employer
13558,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,"When you apply for an extended permit or a certificate of expanded right to work due to negligence or exploitation by your employer, the Finnish Immigration Service will assess whether there are reasonable grounds to suspect that your employer has neglected their employer obligations to a significant degree or otherwise exploited you."
13559,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,What is significant negligence or exploitation by employer?
13560,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,"Significant negligence by employer can be, for example:"
13561,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,making you work unreasonably long hours or an unreasonable number of hours;
13562,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,lack of days off and lack of holidays;
13563,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,not paying you your salary;
13564,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,considerable underpayment or taking back salaries already paid to you;
13565,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,neglecting occupational safety or making you work in dangerous working conditions.
13566,https://migri.fi/en/significant-negligence-or-exploitation-by-employer,"Exploitation by employer can be, for example, that your employer:"
13567,https://migri.fi/en/residence-permit-types,Validity and categories of residence permits
13568,https://migri.fi/en/residence-permit-types,A residence permit may either be for a fixed term or be permanent.
13569,https://migri.fi/en/residence-permit-types,A fixed-term residence permit is granted as a temporary or a continuous residence permit.
13570,https://migri.fi/en/residence-permit-types,The first residence permit is always issued for a fixed term.
13571,https://migri.fi/en/residence-permit-types,The type of residence permit is indicated on the residence permit with a letter.
13572,https://migri.fi/en/residence-permit-types,"A continuous residence permit bears the letter A, while a temporary residence permit bears the letter B."
13573,https://migri.fi/en/residence-permit-types,A permanent residence permit bears the letter P. An EU residence permit for third-country nationals with long-term EU resident status bears the letters P-EU or P-EY.
13575,https://migri.fi/en/residence-permit-types,Finland introduced biometric residence permit cards at the beginning of 2012.
13576,https://migri.fi/en/residence-permit-types,Biometric identifiers stored on the residence permit card chip include a facial image and two fingerprints.
13577,https://migri.fi/en/residence-permit-types,Residence permit stickers for travel documents are no longer issued but they may still be used until the expiry date of the sticker.
13580,https://migri.fi/en/residence-permit-card,"The chip of the residence permit card contains biometric identifiers, for example a facial image and 2 fingerprints."
13581,https://migri.fi/en/residence-permit-card,"To ensure data security, the card has to be renewed every 5 years."
13582,https://migri.fi/en/residence-permit-card,The period of validity of your residence permit is printed on the residence permit card.
13583,https://migri.fi/en/residence-permit-card,"If your permit expires, you cannot apply for an extension by applying for a new residence permit card."
13584,https://migri.fi/en/residence-permit-card,You need to apply for an extended permit instead.
13585,https://migri.fi/en/residence-permit-card,"If you have a permanent residence permit and your card is about to expire, you do not need to apply for a new permanent residence permit."
13586,https://migri.fi/en/residence-permit-card,You only need to apply for a new card.
13587,https://migri.fi/en/residence-permit-card,A permanent residence permit card must be renewed every 5 years.
13590,https://migri.fi/en/residence-permit-card,Renew your residence permit card in Enter Finland
13600,https://migri.fi/en/residence-permit-card,You will receive the card via the Finnish embassy.
13601,https://migri.fi/en/residence-permit-card,"If you have not received your residence permit card within 6 weeks of the making of the decision, please email the Finnish Immigration Service at migri@migri.fi."
13602,https://migri.fi/en/residence-permit-card,you can choose whether you want to receive your residence permit card in Finland or abroad.
13603,https://migri.fi/en/residence-permit-card,"You can receive the card in Finland, if you come from a visa-free country or apply for a D visa when submitting your fast-track application."
13604,https://migri.fi/en/residence-permit-card,"If you wish to receive your residence permit card in Finland, it will be delivered to your nearest DB Schenker collection point within 2 weeks after the decision has been made."
13605,https://migri.fi/en/residence-permit-card,The nearest collection point is determined on the basis of the address in Finland that you have given in your application.
13606,https://migri.fi/en/residence-permit-card,You will be notified of the arrival of the card by email and text message.
13607,https://migri.fi/en/residence-permit-card,"The notice of arrival will include the consignment number, the address of the DB Schenker collection point, and the last date when the card is still available for collection."
13608,https://migri.fi/en/residence-permit-card,If you wish to receive your residence permit card abroad and proved your identity
13609,https://migri.fi/en/residence-permit-card,You can enter Finland without a residence permit card as soon as you have been issued with a residence permit.
13610,https://migri.fi/en/residence-permit-card,Your residence permit card will be delivered to your nearest DB Schenker collection point within 2 weeks after the decision has been made.
13614,https://migri.fi/en/residence-permit-card,Contents of a residence permit card
13615,https://migri.fi/en/residence-permit-card,The period of validity of the residence permit is printed on the card.
13617,https://migri.fi/en/residence-permit-card,"Permit type, or the grounds for issuing the permit:"
13619,https://migri.fi/en/residence-permit-card,The date before which the card must be renewed.
13620,https://migri.fi/en/residence-permit-card,The field “HUOMAUTUKSIA/ANMÄRKNINGAR” (remarks) on the front side of the card:
13622,https://migri.fi/en/residence-permit-card,Finnish Immigration Service customer number.
13624,https://migri.fi/en/residence-permit-card,Right to work: the section of the Aliens Act printed on the card reveals the extent of the card holder’s right to work.
13625,https://migri.fi/en/residence-permit-card,The field “HUOMAUTUKSIA/ANMÄRKNINGAR” (remarks) on the back side of the card:
13627,https://migri.fi/en/residence-permit-card,"Any relevant information concerning the permit can be entered in this field, such as additional details on the right to work."
13628,https://migri.fi/en/residence-permit-card,"In a residence permit for an employed person (TTOL), the details on the right to work that is included in the permit are described in this field."
13629,https://migri.fi/en/residence-permit-card,"These can be, for example, details on the employer and on the industries where the permit holder may work."
13630,https://migri.fi/en/residence-permit-card,The Finnish Immigration Service started issuing new residence permit cards in the end of September 2020.
13631,https://migri.fi/en/residence-permit-card,Your current card is valid until its expiry date.
13632,https://migri.fi/en/residence-permit-card,You do not need to replace your current card with a new one.
13633,https://migri.fi/en/residence-permit-card,"If you have, for example, recently been granted a permanent residence permit, your residence permit card will be valid for the following 5 years."
13634,https://migri.fi/en/residence-permit-card,"After this, your card can be replaced with a new card."
13635,https://migri.fi/en/residence-permit-card,"If you want your card to be replaced earlier, you must pay the processing fee for renewal of a residence permit card."
13638,https://migri.fi/en/residence-permit-card,"If the residence permit is permanent, the card bears the words PYSYVÄ/PERMANENT."
13642,https://migri.fi/en/residence-permit-card,The section of the Aliens Act printed on the card reveals the extent of the card holder’s right to work.
13643,https://migri.fi/en/residence-permit-card,TTOL means a residence permit for an employed person.
13644,https://migri.fi/en/residence-permit-card,This is followed by a list of industries where the permit holder may work.
13649,https://migri.fi/en/residence-permit-card,Residence permit card on the basis of temporary protection for people fleeing Ukraine
13650,https://migri.fi/en/residence-permit-card,"All residence permit cards issued on the basis of temporary protection will remain valid until 4 March 2024, even if the date on the card has expired."
13651,https://migri.fi/en/residence-permit-card,The legal provision on which the holder's right to work is based is printed on the residence permit card.
13652,https://migri.fi/en/residence-permit-card,Residence permit cards issued to beneficiaries of temporary protection can be distinguished from other cards by looking at the legal provision regarding the right to work.
13653,https://migri.fi/en/residence-permit-card,Residence permit card holders who have been granted temporary protection have either ‘UlkL 78 § 3 mom.
13654,https://migri.fi/en/residence-permit-card,3 k.’ or ‘UlkL 81 a § 1 mom.
13655,https://migri.fi/en/residence-permit-card,3 k.’ printed on their card.
13656,https://migri.fi/en/residence-permit-card,These provisions only apply to holders of a residence permit issued on the basis of temporary protection.
13660,https://migri.fi/en/residence-permit-card,2.The date before which the card must be renewed.
13665,https://migri.fi/en/residence-permit-card,"Any relevant information concerning the permit can be entered in this field, such as the extent of the card holder’s right to work and if the card holder is a frontier worker."
13667,https://migri.fi/en/renewal-of-a-residence-permit-card,You may avoid visiting a service point of the Finnish Immigration Service when you use Enter Finland to apply for a new residence permit card if you meet the following conditions:
13668,https://migri.fi/en/renewal-of-a-residence-permit-card,A residence permit card is valid for up to 5 years.
13669,https://migri.fi/en/renewal-of-a-residence-permit-card,This is due to the fact that the card’s chip contains biometric identifiers.
13670,https://migri.fi/en/renewal-of-a-residence-permit-card,"To ensure the data security of the chip, the card has to be renewed every 5 years."
13674,https://migri.fi/en/renewal-of-a-residence-permit-card,You can only renew your residence permit card in Finland.
13675,https://migri.fi/en/renewal-of-a-residence-permit-card,There are 3 ways to apply for a new residence permit card
13679,https://migri.fi/en/renewal-of-a-residence-permit-card,Read more about renewing your residence permit card without visiting a service point on page Identification.
13681,https://migri.fi/en/renewal-of-a-residence-permit-card,"You can also hand over your previous residence permit card, or you can do it later after the card has expired."
13682,https://migri.fi/en/renewal-of-a-residence-permit-card,"When you do not apply for the residence permit card in Enter Finland, you cannot fill in the application form in advance."
13689,https://migri.fi/en/renewal-of-a-residence-permit-card,"Renewal of residence permit card, electronic application"
13691,https://migri.fi/en/renewal-of-a-residence-permit-card,"Renewal of residence permit card, paperapplication"
13693,https://migri.fi/en/renewal-of-a-residence-permit-card,New residence permit card to replace a lost or stolen one
13697,https://migri.fi/en/renewal-of-a-residence-permit-card,Residence permit card on the basis of temporary protection
13702,https://migri.fi/en/renewal-of-a-residence-permit-card,Apply for a new card in the following situations:
13710,https://migri.fi/en/renewal-of-a-residence-permit-card,Apply for an extended permit.
13711,https://migri.fi/en/renewal-of-a-residence-permit-card,"The period of validity of your right of residence, or your residence permit, is printed on the residence permit card."
13713,https://migri.fi/en/renewal-of-a-residence-permit-card,Apply for an extended permit before your residence permit expires.
13714,https://migri.fi/en/renewal-of-a-residence-permit-card,The period of validity of your residence permit card is printed on the card.
13715,https://migri.fi/en/renewal-of-a-residence-permit-card,Apply for the renewal of your residence permit card 30 days before it expires.
13716,https://migri.fi/en/renewal-of-a-residence-permit-card,You have to visit a service point of the Finnish Immigration Service to prove your identity even when you have used strong electronic identification.
13771,https://migri.fi/en/post-decision-monitoring-of-residence-permits,Post-decision monitoring means that we may check afterwards whether or not you still meet the requirements for the residence permit that has been granted to you.
13773,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"In 2021, for example, we conducted post-decision monitoring of extended permits that had been granted to spouses of Finnish citizens or on the basis of work that required a partial decision."
13776,https://migri.fi/en/post-decision-monitoring-of-residence-permits,The automatic post-decision monitoring that we conduct is based on register controls.
13777,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"We may carry out register checks in a selection of national registers, including the register of the Social Insurance Institution of Finland (Kela), the Koski register (in Finnish, oph.fi), and the Population Information System of Finland (dvv.fi)."
13778,https://migri.fi/en/post-decision-monitoring-of-residence-permits,We can use register checks to assess whether the holder of a residence permit still meets the permit requirements.
13779,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"If there is reason to consider the withdrawal of a residence permit, a Finnish Immigration Service official will assess the case."
13780,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"Before we decide to cancel a permit, we will always ask you and your family member who lives in Finland of your opinions on the possible withdrawal."
13781,https://migri.fi/en/post-decision-monitoring-of-residence-permits,See the page Withdrawal of residence permits for more information.
13782,https://migri.fi/en/post-decision-monitoring-of-residence-permits,We have started the post-decision monitoring of students’ residence permits in autumn 2023.
13783,https://migri.fi/en/post-decision-monitoring-of-residence-permits,This monitoring initiative concerns students' residence permits granted after 1 June 2022 for studies leading to a degree.
13784,https://migri.fi/en/post-decision-monitoring-of-residence-permits,The monitoring focuses on the key requirements for the residence permit for studies.
13785,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"We will, among other things, check:"
13786,https://migri.fi/en/post-decision-monitoring-of-residence-permits,You will also need to meet the rest of the requirements for the permit.
13787,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"The legislation covering students’ residence permits was amended in 2022, making it easier for international students to focus on their studies."
13788,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"Now, a residence permit for studies is granted for the entire duration of the studies."
13789,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"This means that, as a rule, students do not need to apply for extended permits since their first residence permits are valid for several years at a time."
13790,https://migri.fi/en/post-decision-monitoring-of-residence-permits,"Before the legislative amendments, the requirements for the permit were checked when students applied for an extended permit."
14009,https://migri.fi/en/extended-permit-on-the-basis-of-work,Extended permit on the basis of employment
14010,https://migri.fi/en/extended-permit-on-the-basis-of-work,"A residence permit on the basis of work is usually granted for the duration of the applicant’s employment relationship, but for a maximum of four years."
14011,https://migri.fi/en/extended-permit-on-the-basis-of-work,"If your work continues but your residence permit is going to expire, apply for an extended permit."
14012,https://migri.fi/en/extended-permit-on-the-basis-of-work,You must apply for an extended permit also in the following situations:
14013,https://migri.fi/en/extended-permit-on-the-basis-of-work,Apply for an extended permit about 2 months before your residence permit expires
14014,https://migri.fi/en/extended-permit-on-the-basis-of-work,You should not apply for an extended permit earlier than 2 months before your current residence permit expires.
14015,https://migri.fi/en/extended-permit-on-the-basis-of-work,"If you apply earlier, we will not be able to assess whether or not you meet the requirements for an extended permit."
14016,https://migri.fi/en/extended-permit-on-the-basis-of-work,Apply for an extended permit online in Enter Finland
14017,https://migri.fi/en/extended-permit-on-the-basis-of-work,"When you apply for an extended permit, it is recommended that you apply online in Enter Finland."
14018,https://migri.fi/en/extended-permit-on-the-basis-of-work,"If you are unable to use Enter Finland, you can fill in the same paper form as you did when you applied for a first permit."
14019,https://migri.fi/en/extended-permit-on-the-basis-of-work,"To check what is required for an extended permit, see the application page of the permit you are applying for."
14020,https://migri.fi/en/extended-permit-on-the-basis-of-work,"If you apply for an extended permit on the basis of your new job, it is possible that you need to use a different application form than before."
14022,https://migri.fi/en/extended-permit-on-the-basis-of-work,"If you apply for an extended permit online in Enter Finland and use your online banking credentials to log in, you may not need to visit a service point to prove your identity and have your fingerprints taken."
14023,https://migri.fi/en/extended-permit-on-the-basis-of-work,The online service will tell you whether you have to visit a service point or whether the electronic identification is enough.
14024,https://migri.fi/en/extended-permit-on-the-basis-of-work,Right to work while an application for an extended permit is being processed:
14026,https://migri.fi/en/extended-permit-on-the-basis-of-work,Some residence permits cannot be extended
14027,https://migri.fi/en/extended-permit-on-the-basis-of-work,Note that you cannot get an extended permit if your first permit is one of the following permits and has been issued for the longest validity period allowed:
14028,https://migri.fi/en/extended-permit-on-the-basis-of-work,"To check the maximum duration of a permit, see the page concerning the residence permit application in question."
14029,https://migri.fi/en/extended-permit-on-the-basis-of-work,You may however apply for an extended permit if you have some other reason for staying in Finland.
14063,https://migri.fi/en/returnee-s-extended-permit,Extended permit on the basis of remigration
14065,https://migri.fi/en/returnee-s-extended-permit,Submit your application for an extended permit before your previous permit expires.
14066,https://migri.fi/en/returnee-s-extended-permit,Apply for an extended permit by submitting a paper application.
14068,https://migri.fi/en/returnee-s-extended-permit,"Bring the filled-in application with you, have your fingerprints taken, and pay for your application."
14069,https://migri.fi/en/returnee-s-extended-permit,"If your previous residence permit was granted to you on some other grounds than remigration, bring copies of all the attachments needed for your application and show us the originals of these documents."
14070,https://migri.fi/en/returnee-s-extended-permit,"If your previous residence permit was granted to you on the basis of remigration, you do not need to show us your original documents or prove your Finnish origin again."
14071,https://migri.fi/en/returnee-s-extended-permit,"In most cases, you will get a decision on your residence permit application already when you visit our service point."
14072,https://migri.fi/en/returnee-s-extended-permit,Sometimes the processing of some applications takes a while longer.
14074,https://migri.fi/en/returnee-s-extended-permit,"When you apply for an extended permit, we will investigate whether you are still really living in Finland."
14085,https://migri.fi/en/returnee-s-extended-permit,"If you receive a negative extended permit decision, you may be deported from Finland."
14094,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-finnish-origin,Application for an extended permit on the basis of Finnish origin
14102,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-finnish-origin,You must meet one of the following two requirements:
14109,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-finnish-origin,Pay for your application at a service point of the Finnish Immigration Service.
14117,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-finnish-origin,"If your first residence permit was granted to you on the grounds of your Finnish origin and you apply for an extended permit on the same grounds, use this form."
14118,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-finnish-origin,"If your first residence permit was granted on some other grounds but you apply for an extended permit on the grounds of your Finnish origin, please use the form OLE EN."
14119,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-finnish-origin,"Extension application, fixed-term residence permit on a continuous basis, OLE JATKO A"
14124,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,Application for an extended permit on the basis of remigration from the area of the former Soviet Union
14125,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,"The grounds on which your previous, fixed-term residence permit was granted to you must still exist."
14126,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,Make sure you meet the general requirements for entry into Finland before you submit an application
14127,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,You have a valid passport.
14128,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,You are not a danger to public order and security.
14130,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,You must also meet the following requirement:
14155,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,"If your first residence permit was granted to you on the basis of remigration from the area of the former Soviet Union and you apply for an extended permit on the same grounds, use this form."
14156,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-remigration-from-the-area-of-the-former-soviet-union,"If your first residence permit was granted on some other grounds but you apply for an extended permit on the basis of remigration, please use the form OLE EN."
14158,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,Application for an extended permit on the basis of international protection
14159,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,"If you have been granted a residence permit on the basis of international protection, you must apply for an extended permit before your residence permit expires."
14160,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,"In these cases, please apply for an extended permit with the extension application: fixed-term residence permit on a continuous basis."
14161,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,"We may also grant you an extended permit after your previous residence permit has expired, but in this case, there will be an interruption between your residence permits."
14162,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,"When you apply for an extended permit on the basis of international protection, the Finnish Immigration Service will assess if you still need protection."
14165,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,Book an appointment in our appointment system.
14173,https://migri.fi/en/extended-permit-for-a-person-who-has-been-granted-international-protection,"If your passport photo is missing, you can have your photograph taken in a photo shop, and the shop can send the picture to us electronically."
14191,https://migri.fi/en/application-for-an-extended-permit-on-the-basis-of-international-protection,on the grounds of an individual human reason 430 €
14204,https://migri.fi/en/extended-permit-for-a-victim-of-human-trafficking,Extended permit for a victim of human trafficking
14205,https://migri.fi/en/extended-permit-for-a-victim-of-human-trafficking,"If you want to stay in Finland, you must apply for an extended permit before your residence permit expires."
14209,https://migri.fi/en/extended-permit-for-a-victim-of-human-trafficking,Application process when you are applying for an extended permit
14211,https://migri.fi/en/extended-permit-for-a-victim-of-human-trafficking,"After you have filled in the application, you must bring it to a service point of the Finnish Immigration Service."
14235,https://migri.fi/en/extended-permit-on-the-basis-of-domestic-violence,You must meet the following requirements to be granted a residence permit:
14236,https://migri.fi/en/extended-permit-on-the-basis-of-domestic-violence,"You must have sufficient financial resources, meaning that you have sufficient funds for living in Finland during the entire period of validity of your residence permit."
14246,https://migri.fi/en/extended-permit-on-the-basis-of-domestic-violence,"If you are granted a residence permit on the basis of domestic violence, you are allowed to work and there are no restrictions on your right to work."
14353,https://migri.fi/en/mobility-notification-for-researchers,Please be sure to include all the attachments required for your mobility notification.
14354,https://migri.fi/en/mobility-notification-for-researchers,The Finnish Immigration Service will not send you a request asking for missing attachments.
14355,https://migri.fi/en/mobility-notification-for-researchers,Please use the mobility notification form at the bottom of this page.
14356,https://migri.fi/en/mobility-notification-for-researchers,Expected processing time for mobility notifications
14361,https://migri.fi/en/mobility-notification-for-researchers,Make sure you meet the requirements for mobility.
14363,https://migri.fi/en/mobility-notification-for-researchers,"If necessary, have them translated."
14364,https://migri.fi/en/mobility-notification-for-researchers,Fill in the notification form.
14366,https://migri.fi/en/mobility-notification-for-researchers,Follow the payment instructions given in the mobility notification form.
14367,https://migri.fi/en/mobility-notification-for-researchers,Attach a copy of the payment receipt to your notification.
14368,https://migri.fi/en/mobility-notification-for-researchers,Send the notification form to the Finnish Immigration Service by post or email.
14369,https://migri.fi/en/mobility-notification-for-researchers,You must meet the following requirements:
14371,https://migri.fi/en/mobility-notification-for-researchers,You have been granted a residence permit for research by another EU Member State.
14372,https://migri.fi/en/mobility-notification-for-researchers,A research organisation in Finland has signed a hosting agreement with you.
14373,https://migri.fi/en/mobility-notification-for-researchers,You have sufficient financial means for the whole duration of your stay in Finland.
14375,https://migri.fi/en/mobility-notification-for-researchers,"The agreement signed between you and the research organisation, containing the following information:"
14376,https://migri.fi/en/mobility-notification-for-researchers,"certificate of a second-cycle degree, if you have been granted a residence permit for studies by some other EU Member State than Finland and you will carry out part of the research activity in Finland."
14378,https://migri.fi/en/mobility-notification-for-researchers,"If the Finnish Immigration Service does not object to your mobility period, you will receive a certificate of your right to stay in Finland."
14379,https://migri.fi/en/mobility-notification-for-researchers,"After submitting your mobility notification, you can arrive in Finland at any moment within the period of validity of the permit issued by the first Member State."
14381,https://migri.fi/en/mobility-notification-for-researchers,The Finnish Immigration Service may object to your mobility period within 30 days from having received your mobility notification in the following cases:
14382,https://migri.fi/en/mobility-notification-for-researchers,"The Finnish Immigration Service must object to the mobility if you are considered to present a danger to public order, security or health."
14383,https://migri.fi/en/mobility-notification-for-researchers,"Mobility notification for researchers, ILMOITUS TUT"
14384,https://migri.fi/en/mobility-notification-for-researchers,"If your family member has been granted a residence permit by an EU Member State, he or she can come to Finland with you."
14385,https://migri.fi/en/mobility-notification-for-researchers,Your family member must submit a separate mobility notification to the Finnish Immigration Service.
14386,https://migri.fi/en/mobility-notification-for-researchers,"Mobility notification for family members, ILMOITUS TUT PJ"
14388,https://migri.fi/en/guide-for-students,Are you applying for a residence permit for studies?
14389,https://migri.fi/en/guide-for-students,Check out our new guide for students!
14392,https://migri.fi/en/guide-for-students,"To help us improve the guide for students, please take part in our survey"
14399,https://migri.fi/en/income-requirement-for-students,You need to be able to support yourself in Finland.
14400,https://migri.fi/en/income-requirement-for-students,"When you apply for your first residence permit for studies, you cannot secure your income with work."
14401,https://migri.fi/en/income-requirement-for-students,Add to your application proof of how you will finance your stay in Finland during the first year of studies
14404,https://migri.fi/en/income-requirement-for-students,"In addition, you need to have enough money to pay the tuition fee if you have not yet paid it."
14406,https://migri.fi/en/income-requirement-for-students,"If you have been awarded a grant or scholarship to cover your living costs in Finland, add proof of this grant or scholarship to your application."
14407,https://migri.fi/en/income-requirement-for-students,The money will be counted towards the income requirement.
14408,https://migri.fi/en/income-requirement-for-students,"For example: You are coming to Finland to study for one year, and you are awarded a grant of EUR 2,000 towards your living costs in Finland."
14409,https://migri.fi/en/income-requirement-for-students,"In that case, you must add to your application a bank statement confirming that you have EUR 4,720 in your bank account (EUR 6,720 - EUR 2,000e = EUR 4,720)."
14410,https://migri.fi/en/income-requirement-for-students,Some educational institutions support their students’ residence in Finland
14412,https://migri.fi/en/income-requirement-for-students,Studies at higher education institutions or universities are usually subject to a fee.
14413,https://migri.fi/en/income-requirement-for-students,"If you have already paid your tuition fee before submitting the application,"
14414,https://migri.fi/en/income-requirement-for-students,"If you will pay the tuition fee only after submitting the application,"
14415,https://migri.fi/en/income-requirement-for-students,"If you have received a scholarship to cover your tuition fee,"
14416,https://migri.fi/en/income-requirement-for-students,Read more on the page Tuition fees.
14417,https://migri.fi/en/income-requirement-for-students,"When you are applying for an extended permit, you may secure your resources with work"
14420,https://migri.fi/en/income-requirement-for-students,"However, your work may not slow down your studies."
14421,https://migri.fi/en/income-requirement-for-students,Your studies must progress at a normal pace.
14422,https://migri.fi/en/income-requirement-for-students,Read more about right to work.
14427,https://migri.fi/en/income-requirement-for-students,How do I prove my income?
14428,https://migri.fi/en/income-requirement-for-students,Add to your application proof of how you will finance your stay in Finland during the first year of studies.
14429,https://migri.fi/en/income-requirement-for-students,"Attach a bank statement covering the past three months to your application, showing that you have enough money in your bank account."
14430,https://migri.fi/en/income-requirement-for-students,"The bank statement must show the name of the account holder, the name of the bank, and the currency."
14434,https://migri.fi/en/insurance,"In order to get a residence permit, you must take out private insurance that will cover your medical and drug expenses."
14435,https://migri.fi/en/insurance,The insurance you need depends on the duration of your studies in Finland.
14436,https://migri.fi/en/insurance,"If you have a Kela card, a European Health Insurance Card (EHIC) or a UK Global Health Insurance Card (GHIC), you do not need to take out insurance."
14437,https://migri.fi/en/insurance,The card must be valid even after you have moved to Finland.
14438,https://migri.fi/en/insurance,Attach to your residence permit application
14439,https://migri.fi/en/insurance,What kind of insurance do I need?
14441,https://migri.fi/en/insurance,"If your studies take at least two years, your insurance must cover pharmaceutical expenses up to EUR 40,000."
14443,https://migri.fi/en/insurance,"If your studies take less than two years, your insurance must cover medical expenses up to EUR 120,000."
14445,https://migri.fi/en/insurance,"In other words, the shorter your studies will take, the more extensive insurance coverage you will need."
14446,https://migri.fi/en/insurance,"For example, an exchange student needs more comprehensive insurance than a degree student."
14447,https://migri.fi/en/insurance,Where can I take out acceptable insurance?
